2.421690658222330761e+00,4.042854030896847917e+00,8.963488196985526457e+00,1.556942807008764440e+01,4.104173483070049144e+01,1.958324647534330998e+00,2.395254413453173914e+00,2.889908095846204450e+00,3.460223026236254551e+00,4.104031839593892173e+00,4.833835415394239554e+00,5.663659529747555155e+00,6.609123122655216953e+00,1.914729127773550088e+00,2.731318590043569916e+00,3.438327232065377270e+00,4.188572999999999880e+00,4.978947427564033745e+00,6.234507000000001575e+00,7.797480429543786506e+00,9.213754652139311219e+00,1.145784574345844220e+01,1.464966757946264231e+01,1.804308223751710827e+01,2.161480444267476386e+01,2.534593301610295768e+01,4.606361697156981450e+01,5.455319592769096460e+01,6.442887187719527731e+01,7.607423834650562355e+01,8.956671939871111476e+01,1.054826815005632454e+02,1.239055087339364007e+02,1.452536927581813586e+02,1.699479539496540497e+02,1.984014420920170494e+02,6.980083507422071420e+01,8.233009666729169851e+01,9.695824099685421515e+01,1.139947746717796093e+02,1.337836989754022738e+02,1.567055287281680478e+02,1.831778238556988185e+02,2.136553269778144966e+02,2.486290738961552620e+02
1.341255015124189320e+01,1.505599572730875835e+01,1.822185591819259187e+01,2.100346932219204277e+01,2.750313014901700015e+01,1.279976338350627429e+01,1.337999080351873538e+01,1.395117956791474079e+01,1.452968037430031956e+01,1.510817547697820729e+01,1.569359597070354084e+01,1.629143408684744898e+01,1.690614497727312937e+01,1.273684388199997741e+01,1.377619202465335135e+01,1.450874851356833517e+01,1.517942000000000924e+01,1.580280049225185657e+01,1.666989999999998773e+01,1.760251843721044906e+01,1.834790678980143497e+01,1.939064124521609145e+01,2.066871324987911152e+01,2.184581441259628676e+01,2.294234787252590735e+01,2.397265651486156912e+01,2.845224337522597935e+01,2.992478546328202071e+01,3.147551265004743115e+01,3.313434983489317176e+01,3.488171072350106527e+01,3.675954652442047177e+01,3.874396884231954630e+01,4.084922939211823234e+01,4.308473553926919664e+01,4.545597405175879402e+01,3.226071959896984254e+01,3.396494428274751698e+01,3.577545799909033519e+01,3.769858486342197068e+01,3.974091732511582364e+01,4.190940074550572092e+01,4.421131056289014083e+01,4.665427232949533476e+01,4.924627368244708947e+01
8.329442378831793115e-02,1.114373508669079943e-01,1.791680890866415854e-01,2.489194715574155614e-01,4.489437726075109492e-01,7.453384377240881986e-02,8.280349007541178141e-02,9.181216664588487397e-02,1.017491640092193644e-01,1.124289954582740059e-01,1.239066427600662712e-01,1.362251453562403902e-01,1.494109984361418619e-01,7.369289954864970127e-02,8.896441226317741702e-02,1.013761762206656231e-01,1.137916000000000066e-01,1.261147617246597130e-01,1.442879000000000245e-01,1.649021235708909572e-01,1.821278751446563371e-01,2.073429018360656573e-01,2.400316487420995903e-01,2.718856133069991188e-01,3.030803897559487536e-01,3.337417938894149394e-01,4.826536248589898825e-01,5.373155388230429486e-01,5.980452363008434968e-01,6.666898116524326845e-01,7.432203499201872621e-01,8.304332498250449612e-01,9.283624310462023077e-01,1.038948429137413809e+00,1.164190001979928724e+00,1.306168853866870760e+00,6.300579853931265184e-01,7.025206310365701423e-01,7.840779124982342196e-01,8.760238661843222641e-01,9.798573089608852982e-01,1.097322078039058013e+00,1.230449556842043490e+00,1.381612024822359341e+00,1.553586388876136759e+00
3.919231565155668617e-01,4.563401052780542977e-01,5.966081304558147336e-01,7.316515160228576065e-01,1.085069997421034715e+00,3.701748119400539716e-01,3.907324104679801291e-01,4.121463494220795054e-01,4.348731800032186734e-01,4.585054399230273359e-01,4.832115417133647783e-01,5.091379645826104028e-01,5.364096173434567127e-01,3.680248115882982507e-01,4.054711366351380075e-01,4.340342553365149070e-01,4.614720999999999962e-01,4.878984022219361449e-01,5.258618999999999932e-01,5.679670249607021715e-01,6.025025742690574004e-01,6.520949734398561182e-01,7.148596854741832152e-01,7.745394703855923435e-01,8.317081987931298492e-01,8.867763898910389075e-01,1.140834691771841936e+00,1.229351253927775334e+00,1.325145712980570822e+00,1.430485809334246960e+00,1.544586733747336016e+00,1.670724123505066050e+00,1.807898637079091930e+00,1.957692028462612699e+00,2.121461331137649342e+00,2.300365458026563559e+00,1.374642487326239060e+00,1.484325190789013371e+00,1.604171456664370110e+00,1.735144137194582603e+00,1.878291507582314335e+00,2.034759774291927670e+00,2.205798967848010328e+00,2.392772347398099075e+00,2.597165928026779813e+00
6.786968303002814951e-01,7.364140958848075513e-01,8.411236132091265416e-01,9.260841741971906904e-01,1.106569853516689683e+00,6.568263635718134541e-01,6.775379077724285048e-01,6.977976870243134400e-01,7.181264182558587672e-01,7.382151957046175772e-01,7.582619987946443985e-01,7.784106066002407509e-01,7.987643780480710998e-01,6.545754493332643920e-01,6.916083373673691526e-01,7.173947877815682883e-01,7.406707000000000152e-01,7.619676044641036095e-01,7.909865999999999842e-01,8.213790781918774986e-01,8.451018584681291301e-01,8.775202722514584552e-01,9.161510475867070680e-01,9.507620848170805772e-01,9.822479579859125787e-01,1.011221989145677735e+00,1.131279659917076463e+00,1.168929411385390527e+00,1.207737474990952187e+00,1.248370348368907923e+00,1.290263239233176762e+00,1.334326164029996820e+00,1.379895515605612522e+00,1.427209915571883370e+00,1.476381777850416244e+00,1.527429575381775262e+00,1.227080064078206245e+00,1.268395524735524749e+00,1.311353775812255762e+00,1.356012225608562716e+00,1.402428313232554791e+00,1.450661281715847295e+00,1.500771425869878328e+00,1.552820344552216403e+00,1.606871005581993028e+00
1.224857425499474175e+03,1.348859614240887140e+03,1.584078591922745318e+03,1.780653525875407013e+03,2.213765605277092618e+03,1.179707272015675471e+03,1.222434998637001399e+03,1.265210097273998144e+03,1.308941434086642175e+03,1.352816929142241179e+03,1.397135859447492521e+03,1.442111991823994686e+03,1.487888922880448263e+03,1.175132759305301079e+03,1.252049810473482466e+03,1.307355105398653677e+03,1.358219000000000051e+03,1.405378047002682706e+03,1.470361000000000558e+03,1.539089872637714052e+03,1.593175245544002564e+03,1.667700919700705754e+03,1.757423845351016325e+03,1.838644737155204439e+03,1.913207540239546233e+03,1.982384060680730727e+03,2.274648620369974651e+03,2.368130447194883345e+03,2.465383987918879484e+03,2.568174283308723716e+03,2.675173187620380759e+03,2.788821281975236161e+03,2.907535727970943299e+03,3.032053769607483446e+03,3.162803945184095483e+03,3.299977055159316023e+03,2.514193258591509675e+03,2.619192058392950912e+03,2.729429537943381547e+03,2.845167476974494093e+03,2.966676658459276496e+03,3.094241984847207732e+03,3.228161127874602698e+03,3.368745816847787410e+03,3.516322692919113251e+03
3.754344589829811812e-02,6.217954040480388328e-02,1.365578686864653557e-01,2.343145676225518170e-01,6.093729818219524308e-01,3.058463613647394511e-02,3.714488694436234723e-02,4.462605716815098295e-02,5.329645657456540120e-02,6.311294407473899692e-02,7.424642235632900045e-02,8.688037692661521039e-02,1.012082028460669497e-01,2.993327879773547903e-02,4.222259033353616825e-02,5.296298601427087971e-02,6.440287999999999569e-02,7.645851686082756615e-02,9.554138000000000908e-02,1.191022976473020412e-01,1.402933185515932990e-01,1.736478313280237773e-01,2.207780179663204334e-01,2.706596737871481695e-01,3.230562854229719894e-01,3.777845287193332680e-01,6.842332492368269348e-01,8.118508892200411164e-01,9.621465884154484227e-01,1.142104124224878170e+00,1.354482441910122237e+00,1.610544170954258503e+00,1.914605487235760295e+00,2.277428335133729664e+00,2.711355568664570725e+00,3.230514758510099949e+00,1.044783793078835954e+00,1.240047508843789448e+00,1.472644984012792424e+00,1.750000629828519338e+00,2.081081616804949519e+00,2.476749548407364276e+00,2.950177803660631870e+00,3.517375046957005758e+00,4.197833281799216110e+00
3.012902510938442635e+00,3.436563362812454780e+00,4.261188617993058259e+00,4.980284615449476426e+00,6.671582647366411933e+00,2.859074726759552210e+00,3.004653399288184090e+00,3.150375110651678856e+00,3.299704537063178567e+00,3.450166751265684617e+00,3.603031266502087604e+00,3.759263413002404519e+00,3.919587860329280193e+00,2.843468895800129292e+00,3.105520597427704033e+00,3.294278075223556534e+00,3.468748000000000165e+00,3.631573650059065184e+00,3.858033999999999519e+00,4.100607681535685778e+00,4.293834154576975592e+00,4.563562225534656847e+00,4.893788771199038656e+00,5.198037097626590608e+00,5.481887502640942600e+00,5.749188600772447089e+00,6.921680808598713597e+00,7.311793116294427186e+00,7.725574075724632728e+00,8.171802863423904384e+00,8.646117450672262450e+00,9.160995705683589563e+00,9.711161742512436135e+00,1.030192019890830579e+01,1.093751247535026749e+01,1.162133360404157578e+01,7.936317294924954524e+00,8.396703487071578209e+00,8.890491097459252146e+00,9.420544531849092351e+00,9.989989521341373191e+00,1.060226345211289178e+01,1.126114000653334024e+01,1.197076985105636560e+01,1.273572401299532864e+01
2.305876413627430793e+03,2.637781843956639932e+03,3.289153778669438452e+03,3.845752991596826178e+03,5.091522373278980922e+03,2.188171034680321554e+03,2.299511972204069025e+03,2.412634629345185658e+03,2.529755733959595545e+03,2.648543335803170521e+03,2.769640901328780274e+03,2.893492970609738677e+03,3.020366541332050929e+03,2.176360273237080037e+03,2.377669382740275523e+03,2.525483761484762454e+03,2.663248000000003231e+03,2.792270526468349544e+03,2.971699999999997999e+03,3.163095076035498096e+03,3.314711089626006469e+03,3.524884307571977388e+03,3.779562821168554819e+03,4.011384337130421500e+03,4.225061375586243230e+03,4.423889784484351367e+03,5.267529249357942717e+03,5.537796379439709199e+03,5.818810419662269851e+03,6.115432413215911765e+03,6.423551351981887819e+03,6.749860436147728251e+03,7.089422981656837692e+03,7.443919682649132483e+03,7.814071918624612408e+03,8.199854560882060468e+03,5.959722284123297868e+03,6.262441163630758638e+03,6.579470412071660576e+03,6.911208179445722635e+03,7.258021495908390534e+03,7.620255211405774389e+03,7.998222021593699537e+03,8.392199713177722515e+03,8.802426799089778797e+03
1.146125914898164094e-01,1.423683834618804656e-01,2.059501534241083842e-01,2.719421039467431189e-01,4.634538192812051594e-01,1.053004428493174577e-01,1.141031326851987132e-01,1.232740721554063529e-01,1.330551317540477618e-01,1.433126415638810436e-01,1.541579784899571592e-01,1.656951813254719519e-01,1.780227861777228804e-01,1.043777181267603327e-01,1.204122760819417853e-01,1.326927964882254896e-01,1.446079000000000392e-01,1.562312109814165129e-01,1.732305999999999846e-01,1.925421992715773412e-01,2.087361561206451110e-01,2.325257822700509958e-01,2.634983624469786068e-01,2.937995455484686547e-01,3.235658900382202274e-01,3.528935440959320990e-01,4.958546325059797200e-01,5.483894339557460196e-01,6.067081069067945531e-01,6.725151772936994732e-01,7.456862318599196682e-01,8.287585667128520850e-01,9.215799410848987128e-01,1.025753197285469875e+00,1.142848554463268274e+00,1.274408536828994132e+00,6.374153381987500699e-01,7.068019655107029564e-01,7.846487511838625695e-01,8.720349405146852195e-01,9.701769759929900205e-01,1.080449599998638766e+00,1.204404493994068792e+00,1.343793379464438553e+00,1.500593636806423881e+00
