5.212297506333498504e-02,1.097858595270806009e-01,3.887705410476269829e-01,1.036055712189628553e+00,6.742784828975610267e+00,3.841457485888993134e-02,5.130801339168721692e-02,6.721477358880749431e-02,8.729626212872187985e-02,1.122657231104321612e-01,1.436329103528011242e-01,1.834391606273867437e-01,2.344531895872201954e-01,3.718812039808400832e-02,6.196332283936233781e-02,8.649036443878685421e-02,1.157302000000000886e-01,1.502700931151018937e-01,2.134989000000001025e-01,3.074424523443431978e-01,4.074901680402848170e-01,5.955239047740876757e-01,9.265582900864436366e-01,1.362391359225348264e+00,1.916872933953696956e+00,2.603440657316914209e+00,8.509245304191683346e+00,1.199924592410923196e+01,1.687211639020596365e+01,2.376581629040392940e+01,3.333597374982915795e+01,4.684578195899597119e+01,6.552385397603414674e+01,9.128386243455193494e+01,1.266129907906837957e+02,1.746589193579978883e+02,1.989639533275586913e+01,2.799003962861063499e+01,3.930910602595970715e+01,5.506837076246765861e+01,7.689271758247035393e+01,1.069297372209166355e+02,1.479782868963561384e+02,2.036291868380240260e+02,2.784079000417679595e+02
4.728421022365838361e-02,5.781969730650707295e-02,8.079842107637924542e-02,1.036715670540969414e-01,1.669311804583533954e-01,4.363309317704156670e-02,4.708627159728896033e-02,5.062119143684925410e-02,5.433278105075179526e-02,5.817094620663893628e-02,6.217832819491356244e-02,6.639304178075984553e-02,7.084992225892060291e-02,4.326720985532171021e-02,4.952428876473607272e-02,5.419624331098434750e-02,5.865211999999999509e-02,6.293914732288187486e-02,6.912261000000001487e-02,7.604594379615974009e-02,8.178082359166237436e-02,9.010438617849518550e-02,1.007862677211726343e-01,1.110927250922930237e-01,1.210988285765249167e-01,1.308574939124327319e-01,1.773282128824667792e-01,1.940491811465040461e-01,2.124372462398855244e-01,2.329973144484934755e-01,2.556560058285495818e-01,2.811603681671074884e-01,3.094218956634693929e-01,3.408887392505800529e-01,3.759919862936258461e-01,4.151494730902278163e-01,2.220542899883302668e-01,2.436393977527541443e-01,2.676450671530986036e-01,2.943654341428262877e-01,3.241316814250980727e-01,3.573181125036531958e-01,3.943474984067455447e-01,4.356978472899019073e-01,4.819100316580811616e-01
1.971664285039678027e-02,2.468009464263624941e-02,3.526539591966568188e-02,4.662707416424764773e-02,8.053353492885165221e-02,1.782672913481727836e-02,1.961729730919879386e-02,2.134821286187463946e-02,2.308886756992718087e-02,2.483892137720174198e-02,2.664239527758325426e-02,2.854120641244423801e-02,3.057742472001992104e-02,1.762990390756023068e-02,2.082018405968739244e-02,2.302585661322236604e-02,2.505620000000001110e-02,2.698425864164831836e-02,2.978343000000000310e-02,3.300280942136873258e-02,3.573795397197154083e-02,3.980221093810743654e-02,4.515721733747119632e-02,5.044805023362846502e-02,5.568227884709978093e-02,6.086565677131012403e-02,8.631267596259335761e-02,9.568013925770005312e-02,1.060618482169311955e-01,1.177395846017713493e-01,1.306620752781823269e-01,1.452374695920422565e-01,1.613864666162171668e-01,1.793225521333303429e-01,1.992319461024073535e-01,2.212713527860641072e-01,1.115167182977806759e-01,1.238038615793476821e-01,1.375117907897908387e-01,1.527855155794272390e-01,1.697792250643444523e-01,1.886562602289258150e-01,2.095879187545653111e-01,2.327521993598067052e-01,2.583320283447887999e-01
3.062144196226640602e+01,3.507380438206712370e+01,4.412516146122220562e+01,5.272930714922796369e+01,7.487940023247217880e+01,2.897204018229475508e+01,3.053384418345975249e+01,3.207212741503203546e+01,3.363771659297290029e+01,3.521695189176550400e+01,3.683430059825673908e+01,3.851060818205785097e+01,4.026439058080806177e+01,2.880241319517664067e+01,3.160036331142218202e+01,3.358086453338025734e+01,3.541264999999999930e+01,3.713851768618049221e+01,3.958653999999997808e+01,4.229006735960487617e+01,4.450240568146659115e+01,4.767031972106657634e+01,5.166389094554349981e+01,5.544477730226331147e+01,5.905193059791338328e+01,6.251345645690956587e+01,7.833135818574876907e+01,8.378962665351643579e+01,8.966922074022316735e+01,9.610398973738217876e+01,1.030401755160370101e+02,1.106701766322331508e+02,1.189260040522012503e+02,1.278953090516965574e+02,1.376507374233609937e+02,1.482518638037063852e+02,9.269663367226749529e+01,9.938109977755388513e+01,1.066492101278078621e+02,1.145525091864703882e+02,1.231467323123703039e+02,1.324924382540041279e+02,1.426552272142160120e+02,1.537061556710372940e+02,1.657221414294167232e+02
6.276433602563397281e-04,7.912549815674248038e-04,1.158002313779761278e-03,1.520544007613253753e-03,2.520394869949342184e-03,5.735317395535839084e-04,6.246643774156603914e-04,6.785096640188634318e-04,7.362412911183118577e-04,7.968273793228448964e-04,8.606718934152885001e-04,9.281141736270044412e-04,9.994251536978502031e-04,5.682174040324148223e-04,6.616643322201155256e-04,7.341004035026542579e-04,8.044684000000002682e-04,8.728333821378720693e-04,9.718067999999989437e-04,1.082343993947134817e-03,1.173623161050649320e-03,1.305759714637553864e-03,1.474911438032688654e-03,1.637838744338590080e-03,1.795885523712533946e-03,1.949990840511260171e-03,2.685226266927086530e-03,2.950880011377349926e-03,3.243936405759708166e-03,3.572876388186385817e-03,3.937072086672512711e-03,4.349243735941189966e-03,4.808865030577840448e-03,5.324305286828306429e-03,5.903997608861633224e-03,6.556546958866715964e-03,3.397625463306450100e-03,3.743701395174235669e-03,4.130523201567915664e-03,4.563614817825108541e-03,5.049327877072974299e-03,5.594998861552064398e-03,6.209108984395389497e-03,6.901485092410978781e-03,7.683536881567924921e-03
1.552700055805849466e+00,1.864094254129089467e+00,2.540847574853764002e+00,3.193094502714094673e+00,4.925077657348387206e+00,1.447424459695765497e+00,1.546939491178358272e+00,1.650499891080405623e+00,1.760357268416196774e+00,1.874556494712671384e+00,1.993904682540870832e+00,2.119084045904864322e+00,2.250656228918694879e+00,1.437007615714342101e+00,1.618224580602519280e+00,1.756302689388816951e+00,1.888889999999999736e+00,2.016539644683172927e+00,2.199783000000000488e+00,2.402792837919461189e+00,2.569263383208045592e+00,2.808472007522863301e+00,3.111796403407622869e+00,3.401072720571562513e+00,3.679135522121145474e+00,3.947974613191286952e+00,5.202587089422896938e+00,5.645649494542047009e+00,6.128749201347901021e+00,6.664378178901109173e+00,7.249787379069443816e+00,7.903316199557776756e+00,8.621628785855611099e+00,9.415055274786432449e+00,1.029326939938876784e+01,1.126542680868113067e+01,6.379852801894190684e+00,6.939927732828818918e+00,7.557666968222418902e+00,8.239664695052260512e+00,8.993312658311440444e+00,9.826934426423573399e+00,1.074989821140830415e+01,1.177276302266320762e+01,1.290744332356873514e+01
7.102026464097711432e-04,1.093961145355628424e-03,2.180085815493862551e-03,3.592469863506375389e-03,9.057777452185082276e-03,5.939880542164515786e-04,7.036789988248830533e-04,8.240072508792579877e-04,9.590316431342666001e-04,1.107987011357340580e-03,1.273641016820578186e-03,1.459084256563736434e-03,1.667783772296026982e-03,5.828248254999805625e-04,7.858032970278213498e-04,9.539073745542444313e-04,1.127329999999999088e-03,1.306263564516712888e-03,1.585357000000000563e-03,1.927426253964734538e-03,2.234102931217468117e-03,2.716022458259720763e-03,3.396812823877446222e-03,4.118256690000134980e-03,4.877648431107261921e-03,5.672751372046272444e-03,1.015801808119679017e-02,1.203901327550524654e-02,1.426135550041091916e-02,1.692998292673460192e-02,2.008708541133638614e-02,2.390067684776750120e-02,2.843436370462930005e-02,3.384580024154108108e-02,4.031322632566731318e-02,4.803685216826974330e-02,1.548590163371101058e-02,1.838510113888115402e-02,2.184617191079496132e-02,2.597960400344564991e-02,3.091743197306948132e-02,3.681754324956541119e-02,4.386854611293271311e-02,5.229564011637234666e-02,6.236754592556682797e-02
5.629234276981256890e+00,6.279474519013573008e+00,7.554207099119067514e+00,8.683251409522483755e+00,1.133708931079329396e+01,5.390833682094087642e+00,5.616500862271656125e+00,5.840835801616591105e+00,6.069848884464462913e+00,6.300313034974258208e+00,6.534683734290607227e+00,6.774912590551596558e+00,7.022574885156062763e+00,5.366515103969475398e+00,5.771903468768086576e+00,6.061535092144628933e+00,6.328780000000000960e+00,6.578506785581928362e+00,6.927330999999998795e+00,7.303718587450045874e+00,7.605234563693998417e+00,8.027892388270478463e+00,8.547084370194335534e+00,9.026175729697435202e+00,9.473131985515772513e+00,9.893584300487614058e+00,1.172572174938554745e+01,1.232904178965356223e+01,1.296478702355697443e+01,1.364520534916744232e+01,1.436223361592440817e+01,1.513304733882003994e+01,1.594778919594065769e+01,1.681223974571346602e+01,1.773017476129637515e+01,1.870373996281898599e+01,1.328682164922064146e+01,1.398600631442089792e+01,1.472907287863502290e+01,1.551857038048835236e+01,1.635714431979158334e+01,1.724756893283850445e+01,1.819273508195543698e+01,1.919565541758419158e+01,2.025946587135183918e+01
5.841670302932026188e-02,7.960676565102235702e-02,1.305513519991876314e-01,1.868070962039730665e-01,3.621118212988544416e-01,5.140491896659676874e-02,5.803208614464388376e-02,6.497671789462675096e-02,7.243910213182511160e-02,8.033716622838490973e-02,8.877834930154954174e-02,9.787006762966486695e-02,1.077218774278783375e-01,5.071204065971737091e-02,6.280464901007043466e-02,7.216152018665174250e-02,8.134022000000000474e-02,9.040334862452271969e-02,1.038747999999999894e-01,1.195070285222420980e-01,1.328644945865226912e-01,1.528537790164422872e-01,1.794539642200739527e-01,2.060244583730913570e-01,2.325842947361771995e-01,2.591444672712452935e-01,3.929871902751148616e-01,4.435983158337696297e-01,5.004789772738302833e-01,5.654191486946552603e-01,6.384281123882022957e-01,7.221813834840357105e-01,8.166752473151241976e-01,9.236756936208836422e-01,1.044932217200635005e+00,1.182170542823648640e+00,5.306892495845634272e-01,5.995329118502766841e-01,6.776046628691823059e-01,7.661279655021131507e-01,8.664773292104620550e-01,9.801986763988477236e-01,1.109026477275037781e+00,1.254904417313221554e+00,1.420007373446871890e+00
4.022533482185391670e-04,4.766966156305035298e-04,6.399759420687115442e-04,8.148021626264834562e-04,1.332075485683106419e-03,3.745728561504878978e-04,4.007905193922038775e-04,4.264268873002274190e-04,4.525436401708524928e-04,4.791202079640478721e-04,5.067698489730620027e-04,5.360595592826109717e-04,5.675424381547199528e-04,3.717048352676419350e-04,4.185716613918250028e-04,4.515924145572287234e-04,4.824390999999999597e-04,5.120330568354931888e-04,5.552647000000005386e-04,6.050333370450092446e-04,6.472691135440651134e-04,7.099171123005517921e-04,7.922454010953816411e-04,8.733648022120405656e-04,9.534323672512488770e-04,1.032576133748176273e-03,1.419965111328643165e-03,1.562424733283935066e-03,1.720393350259857542e-03,1.898296569531090529e-03,2.095544031061294128e-03,2.318630732297328155e-03,2.566695421306556396e-03,2.843459340010507166e-03,3.152367297848020222e-03,3.496570287051894033e-03,1.803460542817189203e-03,1.990804467630342967e-03,2.200295906854255867e-03,2.434451544175092377e-03,2.696028584384377747e-03,2.988047298793932056e-03,3.313799376326916762e-03,3.676859268691873208e-03,4.081091695341897141e-03
